,id,app_name,prime_genre,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating
2728,924589795,Highrise - Your Avatar Community,Social Networking,116480000,USD,0,2011,15,4,4.5,2.2.3,12+
2729,924620788,Google Classroom,Education,143749120,USD,0,5942,25,4,4.5,2.2017.21202,4+
2730,924635678,Acapella from PicPlayPost,Music,134921216,USD,0,2487,23,4,4,2.23,12+
2731,924695435,Pixelmator,Photo & Video,132711424,USD,4.99,1029,156,4,4,2.3,4+
2732,924826403,The Swords,Games,48083968,USD,1.99,38,2,4,3.5,1.03,12+
2733,925056174,Aeris Pulse Weather,Weather,30896128,USD,0.99,81,7,4,5,1.3.8,4+
2734,925201227,GoldieBlox and the Movie Machine,Education,93580288,USD,0,1000,11,4,4,1.5.2,4+
2735,925209077,DuckTales: Remastered,Games,1070424064,USD,4.99,165,99,4,3.5,1.0.2,4+
2736,925338276,JCPenney,Shopping,113282048,USD,0,1661,82,3.5,4,7.0.2,4+
2737,925494667,Papa's Pizzeria To Go!,Games,60056576,USD,0.99,118,8,4.5,5,1.0.3,4+
2738,925547937,Train Drive ATS 2,Games,147553280,USD,6.99,73,5,4.5,4.5,2.02,4+
2739,925770322,Haunted Manor 2 - The Horror behind the Mystery - FULL (Christmas Edition),Games,313634816,USD,2.99,248,104,4.5,4.5,1.3,12+
2740,925838610,Electric Screen Socket Prank,Entertainment,21296128,USD,0,1469,220,3.5,3.5,2.2,12+
2741,926058555,Atom  Movie Tickets and Showtimes,Entertainment,102137856,USD,0,4105,2831,5,5,2.5.3,4+
2742,926105977,Ohajiki Web Browser,Health & Fitness,45042688,USD,2.99,9,0,4.5,0,2.6.4,17+
2743,926159169,myHAC - Home Access Center,Education,13446144,USD,2.99,88,4,2.5,2.5,1.64,4+
2744,926366251,Elf Pets® Virtual Reindeer  The Elf on the Shelf®,Games,376027136,USD,0.99,271,60,4.5,5,2.1,4+
2745,926541293,GraphModeling,Education,589824,USD,0.99,26,26,4.5,4.5,1,4+
2746,927006017,AdVenture Capitalist,Games,292289536,USD,0,181359,11269,4.5,5,5.1,4+
2747,927060395,MONOPOLY Bingo!,Games,253120512,USD,0,21025,24,4.5,2.5,2.5.1,12+
2748,927117171,Football Heroes PRO 2016,Games,141340672,USD,0,3018,665,4,4,1.1,9+
2749,927568927,Fear For Sale: Nightmare Cinema HD - A Mystery Hidden Object Game (Full),Games,1672032256,USD,6.99,8,8,4,4,1.0.0,4+
2750,927569248,Fear For Sale: Nightmare Cinema - A Mystery Hidden Object Game (Full),Games,1671360512,USD,2.99,1,1,4,4,1.0.0,4+
2751,927823151,Pro HDR X,Photo & Video,1953792,USD,1.99,345,321,3.5,3.5,1.1,4+
2752,928359827,MeiCam -  Video Production Master,Photo & Video,133684224,USD,0,0,0,0,0,2.6.3,4+
2753,928403019,Halloween Face Paint Spa - Kids Makeup Salon Games,Games,104049664,USD,0,113,3,3,2.5,1.4,4+
2754,928579927,"GameDay Pro Football Radio - Live Games, Scores, Highlights, News, Stats, and Schedules",Sports,18788352,USD,1.99,113,52,5,5,3,4+
2755,928927353,Labo Halloween Car(4+),Games,62780416,USD,1.99,0,0,0,0,1.1.2,4+
2756,929195587,Clockmaker  Mystery Match3 Puzzle,Games,143858688,USD,0,5246,466,4.5,4.5,24.92.0,4+
2757,929302239,Jump on piano stack,Games,18375680,USD,0,1750,177,4,4,1.8,4+
2758,929346489,Dumb Ways to Die 2: The Games,Games,104282112,USD,0,11295,270,4,4,1.7.2,12+
2759,930026670,Enlight,Photo & Video,127879168,USD,3.99,4915,337,4.5,4.5,1.3.3,4+
2760,930304174,Scary Doll,Games,16478208,USD,3.99,18,18,2,2,1,12+
2761,930350602,PES CLUB MANAGER,Games,1257910272,USD,0,3216,9,4.5,4.5,1.5.2,4+
2762,930368978,DingTalk,Business,164508672,USD,0,40,0,4,0,3.4.11,4+
2763,930441707,"Bumble  Find a Date, Meet Friends & Network",Lifestyle,91858944,USD,0,10109,66,3.5,4,1.12.6,17+
2764,930563044,Sandstorm: Pirate Wars,Games,519218176,USD,0,4518,409,4.5,4.5,1.19.4,9+
2765,930574573,Sniper 3D Assassin: Shoot to Kill Gun Game,Games,157851648,USD,0,386521,10332,5,5,1.17.6,17+
2766,930777501,The Clymb — Gear Deals,Shopping,8035328,USD,0,104,30,3,1.5,1.31,4+
2767,930868205,Haunt the House: Terrortown,Games,192302080,USD,1.99,1698,151,4.5,4.5,1.4.5,9+
2768,931130399,Smash Monsters - City Rampage,Games,111940608,USD,0,7084,8,4.5,4.5,4.4,9+
2769,931201696,ProTube for YouTube,Entertainment,28517376,USD,3.99,1082,63,3.5,3.5,2.5.5,17+
2770,932191687,KORG Module,Music,1385491456,USD,39.99,201,58,4,4,2.5.1,4+
2771,932228293,Train Conductor World,Games,158641152,USD,0,1238,6,4.5,5,1.11.2,4+
2772,932236332,"Todo Number Matrix: Brain teasers, logic puzzles, and mathematical reasoning for kids",Education,41566208,USD,0.99,15,5,4.5,4,1.1.1,4+
2773,932248553,Piloteer,Games,276369408,USD,2.99,1059,23,3.5,4,1.36,9+
2774,932315244,Stickman Ice Hockey,Games,51140608,USD,0,676,390,4,4,1.4,4+
2775,932389062,Give It Up!,Games,137146368,USD,0.99,2560,1,4,5,1.9.3,4+
2776,932441611,TruckSimulation 16,Games,1464656896,USD,0.99,113,78,4.5,4.5,1.0.4,4+
2777,932463620,Dog Simulator 2015,Games,195235840,USD,0,29817,6173,4.5,4.5,2.2.3,4+
2778,932476009,Crazy Eye Clinic - Doctor X Adventures,Games,82837504,USD,0,101,27,3,2.5,1.2,12+
2779,932500451,DC Legends,Games,271538176,USD,0,16460,276,4.5,4,1.12.1,9+
2780,932696349,Target Acquired,Games,219380736,USD,0,50,50,3.5,3.5,0.8.8,9+
2781,932747118,Shadowrocket,Utilities,20136960,USD,2.99,104,3,4,3,2.1.7,17+
2782,932779605,Real Boxing 2 ROCKY,Games,666117120,USD,0,6263,277,4.5,4.5,1.8.3,12+
2783,932828299,NOGGIN - Preschool Shows & Educational Kids Videos,Education,73499648,USD,0,782,8,3.5,4.5,3.1.0,4+
2784,933135994,Akinator the Genie FREE,Entertainment,117224448,USD,0,2154,1269,4,4,4.2,12+
2785,933199580,Zodiac: Orcanon Odyssey,Games,1429069824,USD,4.99,184,38,3,3,0.8.6,12+
2786,933227208,"Don't Die, Mr. Robot!",Games,57417728,USD,0.99,7,7,4.5,4.5,1,4+
2787,933236570,The Trace: Murder Mystery Game - Analyze evidence and solve the criminal case,Games,278077440,USD,3.99,2570,1251,4,4.5,1.5.2,12+
2788,933350763,Flewn,Book,534294528,USD,2.99,66,62,4.5,4.5,1.5.2,4+
2789,933462805,The World II Hunting BOSS,Games,538394624,USD,0.99,141,84,4.5,4.5,1.2,9+
2790,933471941,Griffin Simulator,Games,105254912,USD,0.99,417,417,4,4,1,9+
2791,933623806,StickyBalls Deluxe - Addicting Fall Down Game,Games,148612096,USD,0,7002,4,4.5,5,3.1.1,4+
2792,933921849,A Call From Santa! Voicemail & Text Messages,Entertainment,64863232,USD,0,3823,451,4.5,4.5,2.1,4+
2793,934003228,Yurei Ninja,Games,187797504,USD,0,205,6,4,3.5,1.32.3,9+
2794,934030757,Foot Locker,Shopping,87000064,USD,0,2477,467,4.5,5,2.6.5,4+
2795,934390663,Weirdwood Manor,Book,342845440,USD,0,197,5,4.5,5,1.5.1,4+
2796,934484238,Adventure Time Game Wizard - Draw Your Own Adventure Time Games,Games,1218220032,USD,4.99,848,203,4,4,1.2,9+
2797,934510730,Astropad Standard,Productivity,25945088,USD,29.99,1439,21,4.5,4.5,2.2.1,4+
2798,934540991,PAW Patrol Draw & Play HD,Education,557006848,USD,3.99,44,22,3.5,3.5,1.3,4+
2799,934596429,Mobile Strike,Games,256203776,USD,0,24935,265,3.5,3.5,3.22.515,12+
2800,935204856,TodayAir,Weather,30035968,USD,0,0,0,0,0,1.2,4+
2801,935216956,"Papers, Please",Games,51179520,USD,7.99,970,89,5,5,1.0.12,17+
2802,935248296,Heroes of Normandie,Games,1486648320,USD,14.99,53,0,3.5,0,1.66,12+
2803,935306292,Sync Solver for Fitbit,Health & Fitness,14583808,USD,2.99,859,52,4,3,2.3,4+
2804,935528099,MUSYNX,Games,1274243072,USD,0.99,197,14,5,5,1.7.5,4+
2805,935559685,Clipstro Golf - Swing trajectory visualization,Sports,18195456,USD,3.99,5,1,3.5,3,1.9.5,4+
2806,935566920,Polar Bear Simulator,Games,116490240,USD,0.99,293,293,4.5,4.5,1,9+
2807,935623257,infltr - Infinite Filters,Photo & Video,132298752,USD,1.99,32,0,2.5,0,2.8.2,4+
2808,935697665,Roller Coaster VR,Games,462231552,USD,0,128,0,3.5,0,1.7.4,4+
2809,935754064,Duet Display,Productivity,30325760,USD,9.99,6165,25,4.5,4,1.4.1,4+
2810,936749679,Boulder Dash® 30th Anniversary™ Premium,Games,79798272,USD,4.99,11,7,5,5,2.1,9+
2811,936966570,Simple Machines by Tinybop,Education,463391744,USD,2.99,96,11,3.5,4,1.0.8,4+
2812,936966605,The Robot Factory by Tinybop,Education,298121216,USD,0,335,21,4,4,1.1.6,4+
2813,936971630,YouTube Kids,Entertainment,119236608,USD,0,28560,125,4.5,4.5,2.19.13,4+
2814,937166097,The Survival Games 2 : Mini Game With Worldwide Multiplayer,Games,248512512,USD,0.99,514,84,3.5,4,1.6,12+
2815,937236311,YeahKeys - Customize your keyboard,Utilities,20318208,USD,2.99,255,12,2,1.5,3.7,12+
2816,937255144,Pulling USA,Games,173531136,USD,1.99,208,79,4,4,1.13,4+
2817,937258914,WonderCat Adventures,Games,74878976,USD,2.99,93,53,4,4,1.2,4+
2818,937261650,Christmas Sweeper 2,Games,74791936,USD,0,1200,32,4.5,4.5,1.8.8,4+
2819,937289819,Pic-it Collage - Photo Collage Maker and Editor,Photo & Video,36184064,USD,0,415,72,4.5,4.5,2.21,4+
2820,937616953,Cloud Video Player Pro - Play Videos from Cloud,Photo & Video,52418560,USD,2.99,602,70,3.5,4,2.5,17+
2821,937718942,Angry Birds POP! - Bubble Shooter,Games,148629504,USD,0,35711,249,4.5,4.5,3.9.0,4+
2822,937737946,Survivors: the Quest®,Games,102812672,USD,0,24547,2262,4,4,1.6.401,9+
2823,937793199,Ref Guide for Essential Oils,Health & Fitness,38311936,USD,6.99,151,28,4,4.5,1.0.9,12+
2824,937922348,Big Win Football 2016,Games,79904768,USD,0,4035,401,4,4,1.2.2,12+
2825,937976391,Heads Up! Kids,Games,102524928,USD,0.99,94,10,3.5,3.5,2.0.1,4+
2826,937988895,Feed’em Burger,Games,54180864,USD,0,1865,31,4.5,4,2.2.1,4+
2827,938099257,Santa Calls You,Entertainment,50864128,USD,0.99,9,9,2.5,2.5,1.0.1,4+
2828,938183394,Christmas Food Fever Cooking Maker Kids Games,Games,72098816,USD,0,6975,1013,4,4,1.1,4+
2829,938194086,Douchebag Beach Club,Games,33927168,USD,0,213,152,4,4,1.0.3,12+
2830,938207958,Mahjong Journey®,Games,161162240,USD,0,47949,4578,4.5,4.5,1.6.1600,4+
2831,938571723,Pastel Keyboard Themes Extension - 100+ Cute Color,Utilities,151986176,USD,0.99,120,1,4,5,2.1.0,4+
2832,939272201,Crayola Color Alive,Entertainment,215654400,USD,0,816,8,3,3.5,1.8.5,4+
2833,939529493,Defenders 2: Tower Defense battle of the frontiers,Games,680251392,USD,0,818,89,4,4,1.5.5,12+
2834,939906112,Tubex - Videos and Music for YouTube,Entertainment,13450240,USD,0,20943,1562,4,2.5,3,17+
2835,940006911,Agent A: A puzzle in disguise,Games,239047680,USD,2.99,1390,202,4.5,5,3.0.2,9+
2836,940202798,Dirt Trackin,Games,341243904,USD,2.99,1049,9,4.5,4,4.0.02,4+
2837,940247939,TurboTax Tax Return App - File 2016 income taxes,Finance,151153664,USD,0,9635,0,4.5,0,3.6,4+
2838,940249281,Halo: Spartan Strike,Games,802975744,USD,2.99,1159,660,4,3.5,1.1,12+
2839,940268124,Medly - Music Maker,Music,138166272,USD,0,933,121,4.5,4.5,3.4.2,4+
2840,940292587,Seekers Notes: Hidden Mystery,Games,137282560,USD,0,46384,3041,4.5,4.5,1.16.0,4+
2841,940314673,A Florist,Lifestyle,1814528,USD,0.99,0,0,0,0,1.3.3,4+
2842,940397955,The Snowman & The Snowdog Game,Games,105910272,USD,1.99,3,3,5,5,1.1,4+
2843,940452319,Dragon Land,Games,146343936,USD,0,6079,357,4.5,4.5,3.2.3,4+
2844,940508574,Color Pop Effects - Photo Editor & Picture Editing,Photo & Video,78735360,USD,0,45320,7896,4.5,4.5,5.3,4+
2845,940595599,Galactic Nemesis,Games,52578304,USD,0.99,247,165,5,5,1.03,4+
2846,940596201,Tap Titans,Games,393954304,USD,0,87898,8763,4.5,5,4.0.0,4+
2847,941057494,Love You To Bits,Games,370935808,USD,3.99,2833,611,5,5,1.3.0,9+
2848,941087958,Bike Unchained,Games,545665024,USD,0,629,193,4,4.5,1.15,4+
2849,941107732,Santa Calls You Free,Entertainment,53106688,USD,0,44,38,2.5,2.5,1.0.1,4+
2850,941143328,Five Nights at Freddy's 2,Games,37310464,USD,2.99,18107,18107,4.5,4.5,1,12+
2851,941380906,Attack the Light - Steven Universe Light RPG,Games,312962048,USD,2.99,10132,2143,5,4.5,1.1.2,9+
2852,941421328,WWE Immortals,Games,2245948416,USD,0,29918,1401,4.5,4.5,2.4,12+
2853,941620316,Lock Screens - Free Wallpapers & Background Themes,Entertainment,54643712,USD,0,4429,432,4.5,4.5,1.8,4+
2854,941920716,oh my giraffe,Games,10219520,USD,1.99,106,100,4.5,4.5,1.1.0,4+
2855,941931465,Hidden Objects: Mystery Society: Solve Crime Cases,Games,94069760,USD,0,6624,12,4,4.5,3.14,12+
2856,941956069,Sprinkle of Jesus,Lifestyle,29444096,USD,0,485,34,3.5,2,7.4.3,17+
2857,942003779,Sneaky Sneaky,Games,491360256,USD,2.99,300,32,4.5,4,1.0.2,9+
2858,942413257,Weather - Radar - Storm with Morecast App,Weather,185079808,USD,0,78,0,3.5,0,3.8.2,4+
2859,942435348,Runtastic Butt Workout & Booty Trainer Plans,Health & Fitness,94068736,USD,0,222,16,4.5,5,2.6.2,4+
2860,942473930,Paper Monsters Recut,Games,395749376,USD,0.99,36,4,4,4,1.2.9,4+
2861,942480934,The Collider 2,Games,420882432,USD,1.99,10,10,2,2,1.0.0,4+
2862,942494098,Dude Perfect 2,Games,103986176,USD,0,28361,681,4.5,4.5,1.6.1,4+
2863,942766453,Twilight Struggle,Games,267043840,USD,9.99,166,11,3.5,3.5,1.1.1,12+
2864,942990867,My Om Nom,Games,211459072,USD,4.99,2074,32,4.5,4.5,1.1.8,4+
2865,943101317,Small Town Terrors: Galdor's Bluff HD - A Magical Hidden Object Mystery (Full),Games,555175936,USD,6.99,71,71,4.5,4.5,1.0.0,9+
2866,943116454,Small Town Terrors: Galdor's Bluff - A Magical Hidden Object Mystery (Full),Games,555134976,USD,2.99,17,17,4,4,1.0.0,9+
2867,943419894,Dictator: Revolt,Games,147761152,USD,0.99,3939,5,4,4,1.5.12,12+
2868,943453328,Dictator: Outbreak,Games,148776960,USD,0,10871,37,4,4,1.5.12,12+
2869,943587620,Paribus - Rebates When Prices Drop,Finance,92841984,USD,0,768,32,3,1.5,2.9.0,4+
2870,943594558,SpongeBob Bubble Party,Games,126418944,USD,0.99,171,44,4.5,4,1.2,4+
2871,943837049,Around The World in 80 Days - Hidden Object Games,Games,97043456,USD,1.99,513,28,4.5,4,3,4+
2872,943869618,Toca Kitchen 2,Education,112056320,USD,2.99,1858,346,4.5,4.5,1.2.1,4+
2873,944011620,Amazon Alexa,Music,78435328,USD,0,3018,141,2,1.5,2.0.2478,4+
2874,944165809,Kaiser 64,Games,34856960,USD,0.99,1,1,5,5,1.1.3,9+
2875,944244620,Santa Spy Cam! I Caught Santa!,Games,21561344,USD,0.99,52,52,1,1,2.2,4+
2876,944393180,The Sandbox Evolution - Craft a 2D Pixel Universe,Games,171243520,USD,0,3220,35,4.5,4.5,1.3.0,4+
2877,944644383,Aftercut : Background Eraser & Easy Photo Editor,Photo & Video,99231744,USD,1.99,91,23,4.5,4.5,3.29,4+
2878,944693166,MobileData - Mobile data usage with Today Widget,Utilities,17748992,USD,0.99,0,0,0,0,1.2.5,4+
2879,944808246,Snow Leopard Simulator,Games,106881024,USD,0.99,837,837,4.5,4.5,1,9+
2880,944808252,Stray Dog Simulator,Games,127668224,USD,0.99,2781,2499,4,4,1.1,9+
2881,944985743,Evel Knievel,Games,320951296,USD,0,313,34,4.5,4,1.0.10,4+
2882,945077360,Sling TV: A La Carte TV. Watch Live Shows & Sports,Entertainment,100124672,USD,0,5693,476,2.5,4,5.0.5,12+
2883,945177811,Hyena Simulator,Games,156360704,USD,0.99,327,327,4.5,4.5,1,9+
2884,945274928,Clash of Kings - CoK,Games,157344768,USD,0,23910,7,4.5,3.5,2.44.0,9+
2885,945402023,Peg + Cat's Tree Problem,Education,554023936,USD,2.99,14,0,2.5,0,2.1.1,4+
2886,945434433,SNCF,Travel,122186752,USD,0,7,0,1.5,0,7.22,4+
2887,945621521,Quick Hit Slots  Casino Slot Machines Games,Games,186679296,USD,0,7646,46,4,4,v2.2.21,17+
2888,945623719,Fairytale Fiasco - Royal Rescue,Games,101302272,USD,0,168,2,3.5,4.5,1.4,4+
2889,945832041,Pulse Secure,Business,45465600,USD,0,53,2,2,1,6.3.1,4+
2890,946099227,YAZIO  Calorie Counter & Nutrition Tracker,Health & Fitness,75785216,USD,0,115,0,4.5,0,4.2.0,4+
2891,946168827,"Virry Educational. Play, learn with real animals",Education,131406848,USD,0,50,0,3.5,0,2.9.1,4+
2892,946382493,House of Terror VR,Games,485908480,USD,0,84,0,2.5,0,4.8,12+
2893,946434924,Aerofly FS 2 Flight Simulator,Games,2634030080,USD,2.99,863,211,3.5,3.5,2.4.7,4+
2894,946477821,Evoland,Games,72448000,USD,4.99,424,20,4,4.5,1.3.1,9+
2895,946496840,Ball King,Games,74174464,USD,0,5834,131,4.5,4.5,2.0.6,9+
2896,946811576,Game of Dice,Games,187652096,USD,0,3629,46,4.5,4.5,2.5,12+
2897,946903436,I am Bread,Games,1084654592,USD,4.99,1394,439,3.5,4,1.5,4+
2898,946930094,FineScanner Pro - PDF Document Scanner App + OCR,Business,63974400,USD,59.99,100,4,4,4.5,6.2.5,4+
2899,947039079,Killer Clown Scare Prank,Entertainment,9056256,USD,0.99,3,3,1.5,1.5,1.0.0,12+
2900,947281623,Video Call Santa Claus Christmas - Catch Kids Wish,Entertainment,68760576,USD,0,228,190,2.5,2.5,3.43,4+
2901,947402822,Galaxy Trucker Pocket,Games,118829056,USD,4.99,259,3,5,4,2.2.12,9+
2902,947529440,Osmo Masterpiece,Games,191596544,USD,0,247,0,3.5,0,2.1.24,4+
2903,947548754,Paul Pixel - The Awakening,Games,107995136,USD,1.99,106,4,4.5,4,1.8,9+
2904,947624478,Fix My Car: Garage Wars - Furious Street Mechanic!,Games,83590144,USD,1.99,181,25,3.5,3.5,3.6,4+
2905,947644950,Amazon Prime Now,Shopping,48007168,USD,0,895,1,3,1,4,4+
2906,947805279,Crane Connect,Health & Fitness,24176640,USD,0,94,7,2,1,1.5.8,4+
2907,947824428,Hydra - Amazing Photography,Photo & Video,16631808,USD,4.99,249,3,3.5,3.5,1.3.4,4+
2908,948089675,DropEraser,Games,318803968,USD,0,0,0,0,0,1.4.2,4+
2909,948090890,MoonCatcher,Photo & Video,8497152,USD,0.99,0,0,0,0,11,4+
2910,948201260,Classic Poker - Texas Holdem,Games,103760896,USD,0,110,9,4,4,3.0.8,12+
2911,948478740,MacID,Utilities,6208512,USD,3.99,820,26,4,4.5,1.3.6,4+
2912,948561621,City Police Car Driver Simulator  Drive Cops Auto,Games,212642816,USD,0,1238,36,4,4,4.1,17+
2913,948618479,Women's Health 100 Tage Training ohne Geräte,Health & Fitness,39852032,USD,0.99,0,0,0,0,1.2.1,4+
2914,948634806,New baseball board app BasePinBall,Games,177752064,USD,0,5,0,3,0,1.0.4,4+
2915,948715059,Venture Kid,Games,27722752,USD,0.99,1333,372,4.5,4.5,1.1,9+
2916,948757156,TwinSpires Official Kentucky Derby Wagering App,Sports,72011776,USD,0,131,16,3,2,1.4.10,17+
2917,948781148,PopSwish Basketball by Andrew Wiggins,Games,104709120,USD,0,89,13,4,3.5,1.2.008,17+
2918,948805709,SpongeBob: Sponge on the Run,Games,171291648,USD,3.99,481,2,4,2.5,1.2.1,4+
2919,948857526,Transistor,Games,2414573568,USD,4.99,1250,141,4.5,4.5,1.6,12+
2920,948861271,Owl Simulator,Games,104480768,USD,0.99,263,231,4,4.5,1.1,9+
2921,948958859,SpongeBob's Game Frenzy,Games,466039808,USD,2.99,205,3,4,3,1.5,4+
2922,949184293,"Otaku quizzes from manga, and anime--Slice HEROES!",Games,38242304,USD,0,0,0,0,0,4.1.3,17+
2923,949215818,Azerrz Sounds,Entertainment,106823680,USD,0.99,71,71,4.5,4.5,1.1,17+
2924,949255899,Earn to Die 2 Lite,Games,70754304,USD,0,1147,1147,4.5,4.5,1.0.8,12+
2925,949281035,You Stupid,Games,24551424,USD,0,2018,106,4,3,1.4,4+
2926,949344041,LINE BROWN FARM,Games,180995072,USD,0,122,6,4.5,4.5,2.1.0,4+
2927,949498190,iSlash Heroes,Games,150040576,USD,0,1170,0,4,0,1.5.2,4+
2928,949701151,MORTAL KOMBAT X,Games,1738707968,USD,0,114475,1265,4.5,4.5,1.13,17+
2929,949785353,Invasion: Modern Empire,Games,150786048,USD,0,4276,4,4,2.5,1.34.60,12+
2930,949838009,Dreamdays: Count Down to the Days that Matter,Utilities,52049920,USD,0.99,7863,99,5,4,1.3.7,4+
2931,949870726,Gear.Club - True Racing,Games,2386132992,USD,0,2793,71,4.5,4.5,1.12.1,4+
2932,949876643,Lumyer - augmented reality camera effects,Photo & Video,121899008,USD,0,3896,251,4.5,5,4.0.1,12+
2933,950022424,Jet: Online Shopping Deals & Bulk Wholesale Prices,Shopping,203396096,USD,0,9006,216,4.5,5,3.7.2,4+
2934,950130103,Panther Simulator,Games,138006528,USD,0.99,476,476,4,4,1,9+
2935,950279845,"Questerium: Sinister Trinity, Collector's Edition HD (Full)",Games,1176809472,USD,6.99,243,243,4.5,4.5,1.2,9+
2936,950299949,Riff Racer: Race Your Music,Games,403729408,USD,0.99,18,4,3.5,3,1.1.4,4+
2937,950335311,Ulysses,Productivity,97912832,USD,24.99,498,29,4.5,5,2.8.2,4+
2938,950386914,Sweet Shop,Games,80953344,USD,0.99,258,172,4,4,1.0.3,4+
2939,950503358,Theory of evolution,Entertainment,42460160,USD,0,0,0,0,0,1.9,4+
2940,950519698,VivaVideo PRO Best Video Editor & Movie Maker HD,Photo & Video,135152640,USD,2.99,442,42,4.5,5,5.8.0,4+
2941,950574221,Deck Heroes: Legacy,Games,112683008,USD,0,494,0,4,0,10.8.0,17+
2942,950593464,Dr. Panda's Ice Cream Truck,Education,205928448,USD,1.99,445,294,4,4,1.33,4+
2943,950593959,Dr. Panda Restaurant Asia,Education,261428224,USD,0,853,176,4.5,4,1.2,4+
2944,950669893,"Walking for Weight Loss: training plans, GPS, tips",Health & Fitness,111419392,USD,0,397,52,3.5,4,4.4.1,4+
2945,950795722,Prodigy Math Game,Education,10961920,USD,0,6683,6051,4.5,4.5,1.6,9+
2946,950812012,Alto's Adventure,Games,128664576,USD,4.99,7824,458,4.5,4.5,1.4.2,9+
2947,950823223,Whispering Willows,Games,1595742208,USD,4.99,57,8,4,4,1.41,12+
2948,950902520,Polaroid Print App - ZIP,Photo & Video,85582848,USD,0,631,44,1.5,1.5,3.1,4+
2949,950955524,Card Crawl,Games,147526656,USD,2.99,1461,79,4.5,5,2.2.8,12+
2950,950984120,Krosmaster Arena,Games,383136768,USD,0,91,30,2.5,2.5,1.9.5,9+
2951,951177560,Dark Echo,Games,92751872,USD,1.99,3542,38,4.5,4.5,1.3.1,12+
2952,951346423,The Line Zen,Games,28614656,USD,0,16674,3641,4.5,4.5,1.1.1,4+
2953,951350964,Bachify,Photo & Video,98627584,USD,1.99,88,50,3.5,3.5,1.0.1.50,12+
2954,951364656,ZigZag,Games,120344576,USD,0,104502,20813,4.5,4,1.2.1,4+
2955,951417499,Touchdown Hero,Games,163222528,USD,0,6570,152,4.5,4.5,2.5,4+
2956,951627022,Scanner App by Photomyne: Scan & Auto-Crop Photos,Photo & Video,71397376,USD,1.99,2582,568,4.5,5,5.4,4+
2957,951627425,DRAGON BALL Z DOKKAN BATTLE,Games,116492288,USD,0,5362,796,4,4,3.0.1,9+
2958,951704333,"Filterra  Photo Editor, Effects for Pictures",Photo & Video,99465216,USD,0,14744,2178,4.5,4.5,1.1,4+
2959,951744068,Traffic Rider,Games,244306944,USD,0,14592,1085,4.5,4.5,1.4,4+
2960,951761438,Cool Wallpapers for Pokemon,Photo & Video,18546688,USD,0,3694,3041,5,5,2.7,4+
2961,951876055,Kiwake Alarm Clock - Take back your mornings,Lifestyle,57243648,USD,2.99,1536,9,4,3.5,2.6.5,4+
2962,951937596,Microsoft Outlook - email and calendar,Productivity,185139200,USD,0,32807,178,3.5,4.5,2.27.0,4+
2963,951971414,TankTrouble - Mobile Mayhem,Games,19456000,USD,1.99,42,26,4,4,1.0.7,9+
2964,952549036,SOUND Canvas,Music,73953280,USD,19.99,36,7,4,2.5,1.2.1,4+
2965,952555810,Ski Safari 2,Games,223045632,USD,0.99,919,12,4.5,5,1.5.1,4+
2966,952561811,3D Maze Level 100,Games,111026176,USD,0,22,6,4.5,4.5,2.1,4+
2967,952578897,LOL Movie: Change your face + voice!,Photo & Video,64729088,USD,0,849,61,4.5,4,1.4,4+
2968,952632588,Export Messages - Save Print Backup Recover Text SMS iMessages,Entertainment,8663040,USD,4.99,284,275,3.5,3.5,1.1,4+
2969,952658839,Oil Hunt,Games,243789824,USD,0,403,66,3.5,3.5,4.1.0,4+
2970,952658953,Her Story,Games,1881128960,USD,2.99,346,346,4,4,1.1,17+
2971,952715194,King of Thieves,Games,183342080,USD,0,20911,142,4.5,4.5,2.18,9+
2972,952871251,Music Freedom - Unlimited Free MP3 Music Streaming,Music,22730752,USD,0,1246,9,4,4,1.3.8,12+
2973,952877179,VR Roller Coaster,Games,169523200,USD,0,107,102,3.5,3.5,2.0.0,4+
2974,952929696,Furdemption - A Quest For Wings,Games,38349824,USD,2.99,703,39,5,5,1.3.5,12+
2975,953086535,Cryptomator - Cloud Storage Encryption,Productivity,33991680,USD,4.99,32,2,4.5,5,1.2.2,4+
2976,953230894,Odd Squad: Blob Chase,Education,485670912,USD,1.99,38,17,3.5,4,2,4+
2977,953426154,Be Focused Pro - Focus timer & Goal Tracker,Productivity,45358080,USD,1.99,643,133,4.5,4.5,1.6,4+
2978,953511734,Bestie-Beauty Camera 360 & Portrait Selfie Editor,Photo & Video,107235328,USD,0,1035,6,4.5,4.5,3.9.90,4+
2979,953831664,1+2=3,Games,21727232,USD,0,2816,37,4,3.5,9.13.0,4+
2980,953876014,Sabertooth Tiger Simulator,Games,122327040,USD,0.99,323,323,4.5,4.5,1,9+
2981,953923489,Play Basketball Hoops 2017 - Real slam dunks game,Games,175461376,USD,0,751,16,3,4,5,4+
2982,953936584,Tower Knights!,Games,310361088,USD,0,334,24,4,4.5,1.4.0,4+
2983,953946902,Divide By Sheep,Games,153575424,USD,2.99,138,99,4.5,4.5,1.2,12+
2984,953953312,Video Saver & Uploader-Save & Upload your Photo&Movie,Photo & Video,11715584,USD,0.99,1754,684,4,4,1.8,4+
2985,953969225,Snow Roll,Games,36985856,USD,0,1533,17,4,4,1.1.11,4+
